fund_name,provider,quarter,fee,return_1yr,return_5yr,risk,fum,members,alloc_cash,alloc_nz_fixed,alloc_intl_fixed,alloc_aus_equities,alloc_intl_equities,alloc_listed_property,alloc_unlisted_property,alloc_other,alloc_commodities
Growth Fund,Oneanswer KiwiSaver Scheme,2018-03-31,1.08,7.6,,,348358955.99,15221,4.33,4.76,9.18,19.58,50.51,11.64,0.0,0.0,0.0
Growth Fund,ANZ KiwiSaver Scheme,2018-03-31,1.1,7.53,,,2576268295.24,280814,4.67,4.7,9.14,19.58,50.27,11.64,0.0,0.0,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2018-03-31,1.11,7.59,,,111737486.54,4624,4.88,4.65,8.98,19.67,50.3,11.52,0.0,0.0,0.0
Growth Fund,Westpac KiwiSaver Scheme,2018-03-31,0.9,9.45,,,1055767549.63,91617,5.85,6.98,8.0,23.96,36.89,10.22,0.0,8.1,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2018-03-31,1.28,7.73,,,12984058.82,957,8.1,4.05,8.68,10.02,50.26,2.45,3.89,10.39,2.16
Growth Fund,ASB KiwiSaver Scheme,2018-03-31,0.66,8.13,,,1641892053.01,104815,1.26,6.5,11.58,34.58,41.4,4.68,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2018-03-31,0.31,8.19,,,225589309.88,8648,5.03,6.74,10.95,20.38,56.9,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2018-03-31,1.65,10.75,,,270746367.0,23705,5.45,19.55,0.0,13.84,46.36,14.8,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2018-06-30,1.47,12.97,,,1618290313.0,107693,14.92,9.7,2.88,27.84,40.37,0.75,3.54,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2018-06-30,1.12,10.83,,,326602322.9,15717,18.07,13.19,2.89,24.83,34.91,0.0,6.11,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2018-06-30,1.04,11.18,,,367997817.7,15388,3.84,4.55,8.64,20.78,50.27,11.92,0.0,0.0,0.0
Growth Fund,ANZ KiwiSaver Scheme,2018-06-30,1.07,11.12,,,2736574872.0,282546,3.63,4.57,8.65,20.77,50.45,11.93,0.0,0.0,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2018-06-30,1.08,11.14,,,120405189.6,4897,4.15,4.63,8.57,20.47,50.35,11.83,0.0,0.0,0.0
Growth Fund,Westpac KiwiSaver Scheme,2018-06-30,0.91,10.81,,,1133452137.0,94071,5.8,6.98,7.9,24.33,36.88,10.13,0.0,7.98,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2018-06-30,1.24,9.22,,,14331032.32,1041,10.45,3.89,10.43,10.17,47.89,2.42,3.66,9.05,2.04
Growth Fund,ASB KiwiSaver Scheme,2018-06-30,0.64,11.4,,,1819649896.0,110800,1.18,6.49,11.65,34.83,41.21,4.64,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2018-06-30,0.31,10.24,,,278760109.0,10202,4.13,8.58,10.83,28.57,47.89,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2018-06-30,1.65,14.33,,,315905832.0,25707,4.37,24.74,0.0,11.99,45.38,13.51,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2018-09-30,1.47,13.19,,,1724794141.0,109419,7.33,16.14,0.0,29.76,40.67,0.71,5.39,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2018-09-30,1.12,11.05,,,359950517.32,16773,9.11,20.1,0.0,26.43,36.52,0.0,7.84,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2018-09-30,1.04,10.84,,,388075077.65,15467,5.55,3.95,7.97,18.43,52.34,11.76,0.0,0.0,0.0
Growth Fund,ANZ KiwiSaver Scheme,2018-09-30,1.07,10.84,,,2926833748.24,282952,5.55,3.95,7.97,18.43,52.34,11.76,0.0,0.0,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2018-09-30,1.08,10.82,,,132592671.88,5178,5.55,3.95,7.97,18.43,52.34,11.76,0.0,0.0,0.0
Growth Fund,Westpac KiwiSaver Scheme,2018-09-30,0.91,10.16,,,1233665974.34,96767,5.97,7.0,8.29,24.1,37.11,10.12,0.0,7.41,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2018-09-30,1.24,8.92,,,16802984.73,1153,9.71,3.9,11.0,9.98,48.33,2.41,3.78,8.88,2.01
Growth Fund,ASB KiwiSaver Scheme,2018-09-30,0.64,11.02,,,2098657167.54,118835,1.23,10.54,7.55,35.29,40.82,4.57,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2018-09-30,0.31,10.78,,,341547034.91,11825,3.49,7.55,11.98,28.74,48.24,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2018-09-30,1.65,13.56,,,372047573.0,28152,2.95,27.05,0.0,14.72,42.67,12.61,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2018-12-31,1.47,-0.29,,,1614639465.0,109955,12.11,15.81,0.0,30.62,35.26,0.64,5.56,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2018-12-31,1.12,-0.73,,,369699598.46,19168,15.65,20.26,0.0,26.56,30.16,0.0,7.37,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2018-12-31,1.04,-4.85,,,354135186.6,15461,2.42,3.26,8.37,18.01,55.77,12.17,0.0,0.0,0.0
Growth Fund,ANZ KiwiSaver Scheme,2018-12-31,1.07,-4.83,,,2644494186.96,281285,2.42,3.26,8.37,18.01,55.77,12.17,0.0,0.0,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2018-12-31,1.08,-4.86,,,121737024.31,5255,2.42,3.26,8.37,18.01,55.77,12.17,0.0,0.0,0.0
Growth Fund,Westpac KiwiSaver Scheme,2018-12-31,0.91,-2.33,,,1166570567.81,97583,4.58,7.18,8.46,24.47,36.93,10.56,0.0,7.82,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2018-12-31,1.24,-2.61,,,16775214.32,1265,8.91,4.14,11.44,9.72,48.2,2.49,3.92,9.24,1.94
Growth Fund,ASB KiwiSaver Scheme,2018-12-31,0.64,-2.86,,,2030702641.0,123446,1.0,10.47,7.68,34.84,41.44,4.57,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2018-12-31,0.31,-2.87,,,342974625.96,12970,2.74,7.9,12.82,29.49,47.05,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2018-12-31,1.65,-0.17,,,381098738.0,30300,4.71,21.49,0.0,19.43,42.13,12.24,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2019-03-31,1.47,8.9,,,1795599937.0,110880,8.67,18.14,0.0,29.73,37.62,0.71,5.13,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2019-03-31,1.12,7.17,,,421117513.09,20558,9.75,23.19,0.0,26.42,34.02,0.0,6.62,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2019-03-31,1.04,7.46,,,397297273.38,15509,10.0,2.94,7.23,17.74,50.0,12.09,0.0,0.0,0.0
Growth Fund,ANZ KiwiSaver Scheme,2019-03-31,1.07,7.46,,,2962879804.75,280029,10.0,2.94,7.23,17.74,50.0,12.09,0.0,0.0,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2019-03-31,1.08,7.42,,,138270443.61,5378,10.0,2.94,7.23,17.74,50.0,12.09,0.0,0.0,0.0
Growth Fund,Westpac KiwiSaver Scheme,2019-03-31,0.91,6.84,,,1305121484.65,,5.22,6.84,7.94,24.83,36.82,10.49,0.0,7.86,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2019-03-31,1.24,5.35,,,19593689.93,1344,8.86,3.93,10.67,9.93,48.92,2.6,3.89,9.35,1.85
Growth Fund,ASB KiwiSaver Scheme,2019-03-31,0.64,8.23,,,2358433912.6,128446,1.1,10.49,7.49,35.56,40.81,4.55,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2019-03-31,0.31,7.81,,,425381844.24,14526,3.54,7.04,12.23,29.15,48.04,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2019-03-31,1.5,9.38,,,425274271.46,30955,2.94,22.7,0.0,20.65,41.34,12.37,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2019-06-30,1.41,7.88,,,1907828881.5,111958,7.48,19.28,0.0,30.78,36.57,0.72,5.17,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2019-06-30,1.09,6.36,,,456493793.84,21401,8.0,24.92,0.0,26.8,33.71,0.0,6.57,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2019-06-30,1.04,6.18,,,415129511.96,15603,9.74,3.01,6.84,17.95,51.02,11.44,0.0,0.0,0.0
Growth Fund,ANZ KiwiSaver Scheme,2019-06-30,1.06,6.17,,,3109348771.55,280727,9.74,3.01,6.84,17.95,51.02,11.44,0.0,0.0,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2019-06-30,1.06,6.16,,,147756459.99,5601,9.74,3.01,6.84,17.95,51.02,11.44,0.0,0.0,0.0
Growth Fund,Westpac KiwiSaver Scheme,2019-06-30,0.91,6.74,,,1414023443.52,101328,4.47,6.86,8.87,25.16,36.92,10.29,0.0,7.43,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2019-06-30,1.09,5.21,,,21545577.83,1436,7.98,3.85,12.18,10.15,47.9,2.89,3.76,9.51,1.78
Growth Fund,ASB KiwiSaver Scheme,2019-06-30,0.67,7.52,,,2646291579.87,136106,1.24,10.69,7.49,35.47,40.6,4.51,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2019-06-30,0.31,7.68,,,509813376.6,16983,3.23,7.12,12.37,28.92,48.36,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2019-06-30,1.5,8.93,,,526563539.0,35352,7.85,20.25,0.0,22.75,36.97,12.18,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2019-12-31,1.41,20.41,,,2137438185.28,113526,7.81,17.71,0.0,30.46,38.03,0.94,5.05,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2019-12-31,1.09,17.2,,,525288902.47,22098,9.81,21.53,0.0,27.32,35.02,0.0,6.32,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2019-12-31,1.04,21.76,,,451605553.73,15471,8.85,2.8,6.97,17.66,51.47,9.94,0.0,2.31,0.0
Growth Fund,ANZ KiwiSaver Scheme,2019-12-31,1.06,21.74,,,3430675070.07,278428,8.85,2.8,6.97,17.66,51.47,9.94,0.0,2.31,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2019-12-31,1.06,21.75,,,168155925.27,5835,8.85,2.8,6.97,17.66,51.47,9.94,0.0,2.31,0.0
Growth Fund,Westpac KiwiSaver Scheme,2019-12-31,0.91,18.41,,,1623882733.34,105226,4.4,6.91,8.92,25.5,37.51,10.21,0.0,6.55,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2019-12-31,1.09,15.2,,,26577572.8,1593,8.71,3.7,12.18,10.09,46.07,3.37,3.57,10.32,1.99
Growth Fund,ASB KiwiSaver Scheme,2019-12-31,0.67,19.94,,,3203931431.37,147480,1.26,10.82,7.44,35.6,40.37,4.51,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2019-12-31,0.31,20.17,,,718065969.72,22151,3.15,7.18,12.46,29.11,48.1,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2019-12-31,1.5,22.72,,,677504253.0,39585,6.58,18.14,0.0,16.95,39.19,19.14,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2020-03-31,1.41,-1.02,,,1879895946.24,112555,11.6,11.77,5.07,29.34,36.26,0.58,5.38,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2020-03-31,1.09,-1.12,,,469745865.03,21906,13.04,13.94,5.4,26.59,32.22,0.0,8.81,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2020-03-31,1.04,-5.32,,,376108043.29,15304,10.89,4.18,7.02,16.89,49.15,8.84,0.0,3.03,0.0
Growth Fund,ANZ KiwiSaver Scheme,2020-03-31,1.06,-5.33,,,2723890827.29,267977,10.89,4.18,7.02,16.89,49.15,8.84,0.0,3.03,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2020-03-31,1.06,-5.33,,,139375504.8,5839,10.89,4.18,7.02,16.89,49.15,8.84,0.0,3.03,0.0
Growth Fund,Westpac KiwiSaver Scheme,2020-03-31,0.91,-4.3,,,1283756459.13,97995,2.6,8.01,9.67,25.18,37.47,9.34,0.0,7.73,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2020-03-31,1.09,-5.21,,,22967814.86,1594,6.19,4.82,15.35,10.35,43.72,3.28,3.72,10.53,2.04
Growth Fund,ASB KiwiSaver Scheme,2020-03-31,0.67,-6.17,,,2520585427.0,138036,0.09,10.68,8.3,33.83,42.55,4.55,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2020-03-31,0.31,-2.59,,,665708471.15,23668,4.08,6.97,11.58,29.07,48.3,0.0,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2020-06-30,1.23,6.72,,,2180824365.94,112674,6.52,9.16,5.91,31.21,41.8,0.76,4.64,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2020-06-30,1.06,5.03,,,552950607.08,22815,9.24,12.49,5.84,27.21,37.28,0.0,7.94,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2020-06-30,1.05,1.41,,,438672269.99,15346,4.86,4.51,6.01,19.29,53.35,9.18,0.0,2.8,0.0
Growth Fund,ANZ KiwiSaver Scheme,2020-06-30,1.06,1.41,,,3211250311.71,268097,4.86,4.51,6.01,19.29,53.35,9.18,0.0,2.8,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2020-06-30,1.07,1.39,,,164570616.67,5928,4.86,4.51,6.01,19.29,53.35,9.18,0.0,2.8,0.0
Growth Fund,Westpac KiwiSaver Scheme,2020-06-30,0.86,2.66,,,1586903643.83,102771,3.74,10.59,10.33,27.18,36.12,7.17,0.0,4.87,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2020-06-30,1.09,1.03,,,27619806.89,1669,5.41,4.88,15.61,10.84,44.03,3.43,3.61,10.17,2.02
Growth Fund,ASB KiwiSaver Scheme,2020-06-30,0.7,0.97,,,3113962983.7,143755,1.22,10.64,7.35,36.01,40.32,4.46,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2020-06-30,0.29,5.63,,,830441911.29,25987,3.63,7.27,12.21,29.48,47.41,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2020-06-30,1.45,1.56,,,686871006.0,41717,11.73,13.08,0.0,21.59,40.37,13.23,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2020-09-30,1.23,6.99,,,2319744069.02,112861,5.21,10.97,5.05,30.31,42.99,0.87,4.6,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2020-09-30,1.06,5.29,,,595413008.51,23279,6.63,14.34,5.03,26.61,39.28,0.0,8.11,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2020-09-30,1.05,1.99,,,464151154.11,15245,4.22,4.3,5.65,18.53,54.82,9.61,0.0,2.87,0.0
Growth Fund,ANZ KiwiSaver Scheme,2020-09-30,1.06,1.99,,,3453761989.47,266916,4.22,4.3,5.65,18.53,54.82,9.61,0.0,2.87,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2020-09-30,1.07,1.98,,,176799768.12,5989,4.22,4.3,5.65,18.53,54.82,9.61,0.0,2.87,0.0
Growth Fund,Westpac KiwiSaver Scheme,2020-09-30,0.86,4.31,,,1738232550.19,104970,2.31,10.69,9.93,27.11,37.52,7.49,0.0,4.95,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2020-09-30,1.09,1.63,,,29580610.39,1687,2.48,4.81,12.71,14.25,48.89,3.36,3.29,10.21,0.0
Growth Fund,ASB KiwiSaver Scheme,2020-09-30,0.7,1.17,,,3374991744.81,146726,0.48,10.66,7.64,35.21,41.43,4.58,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2020-09-30,0.29,6.62,,,952413785.97,28341,3.69,7.26,12.3,28.49,48.26,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2020-09-30,1.45,4.01,,,783055350.0,43649,6.06,14.23,0.0,23.13,42.68,13.9,0.0,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2020-12-31,1.23,11.84,,,2580318074.99,114029,6.57,9.91,4.87,30.58,43.06,0.87,4.14,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2020-12-31,1.06,9.23,,,660808453.0,23626,10.41,11.7,4.87,26.81,38.85,0.0,7.36,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2020-12-31,1.05,7.33,,,509844236.33,15143,2.51,4.46,5.82,19.52,54.39,10.43,0.0,2.86,0.0
Growth Fund,ANZ KiwiSaver Scheme,2020-12-31,1.06,7.33,,,3798109445.67,266304,2.51,4.46,5.82,19.52,54.39,10.43,0.0,2.87,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2020-12-31,1.07,7.32,,,198422744.58,6064,2.51,4.46,5.82,19.52,54.39,10.43,0.0,2.87,0.0
Growth Fund,Westpac KiwiSaver Scheme,2020-12-31,0.86,9.83,,,1976505767.3,107443,2.49,7.87,8.7,28.09,39.81,8.29,0.0,4.75,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2020-12-31,1.09,6.34,,,33243769.25,1728,3.43,4.78,12.56,14.36,48.99,3.46,2.91,9.51,0.0
Growth Fund,ASB KiwiSaver Scheme,2020-12-31,0.7,5.67,,,3811429481.27,150844,0.31,10.73,7.54,35.8,41.06,4.56,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2020-12-31,0.29,10.51,,,1101077887.99,30599,3.05,7.26,12.12,29.38,48.19,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2020-12-31,1.45,7.47,,,907065696.0,45632,4.68,13.37,0.0,24.07,43.94,13.67,0.27,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2021-03-31,1.23,29.19,,,2735282247.78,114822,7.56,9.97,4.83,30.97,42.58,0.85,3.24,0.0,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2021-03-31,1.06,24.72,,,703280199.09,23990,10.82,12.01,4.93,27.49,37.46,0.0,7.29,0.0,0.0
Growth Fund,Oneanswer KiwiSaver Scheme,2021-03-31,1.05,29.59,,,525605968.31,15130,1.15,4.44,5.74,18.95,55.87,10.37,0.0,3.47,0.0
Growth Fund,ANZ KiwiSaver Scheme,2021-03-31,1.06,29.59,,,3951478918.3,265564,1.16,4.44,5.74,18.95,55.87,10.37,0.0,3.48,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2021-03-31,1.07,29.59,,,210699225.41,6338,1.16,4.44,5.74,18.95,55.87,10.37,0.0,3.47,0.0
Growth Fund,Westpac KiwiSaver Scheme,2021-03-31,0.86,26.98,,,2072109577.64,109746,3.63,6.74,7.75,27.44,41.26,8.55,0.0,4.63,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2021-03-31,1.09,24.75,,,35070966.67,1735,3.01,4.78,12.5,14.18,49.91,3.47,2.91,7.43,1.81
Growth Fund,ASB KiwiSaver Scheme,2021-03-31,0.7,26.84,,,4047744265.23,154634,0.22,10.43,7.79,35.34,41.54,4.68,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2021-03-31,0.29,27.41,,,1219817915.05,33856,3.5,7.41,12.26,28.5,48.33,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2021-03-31,1.42,25.71,,,961780984.0,47338,5.54,11.86,0.0,23.12,46.65,12.58,0.25,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2021-09-30,2.51,17.68,,,3073122553.0,117978,6.44,13.25,1.99,28.81,40.46,0.0,2.9,6.15,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2021-09-30,1.04,15.65,,,813618932.2,25853,10.15,14.71,1.95,26.53,38.67,0.0,7.99,0.0,0.0
Growth Fund,MAS KiwiSaver Scheme,2021-09-30,1.15,16.17,,,360929929.0,6401,2.97,4.08,12.86,24.48,55.23,0.0,0.0,0.38,0.0
Growth Fund,Booster KiwiSaver Scheme,2021-09-30,1.24,14.83,,,495431088.7,25529,9.99,7.54,3.48,26.09,47.47,4.12,1.31,,
Growth Fund,Oneanswer KiwiSaver Scheme,2021-09-30,1.05,18.72,,,560840383.3,15168,2.86,3.62,5.29,16.29,58.45,10.08,0.0,3.4,0.0
Growth Fund,ANZ KiwiSaver Scheme,2021-09-30,1.05,18.69,,,4277149547.0,264398,2.87,3.62,5.29,16.29,58.45,10.08,0.0,3.4,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2021-09-30,1.06,18.7,,,234725245.3,6647,2.86,3.62,5.29,16.29,58.45,10.08,0.0,3.4,0.0
Growth Fund,Westpac KiwiSaver Scheme,2021-09-30,0.79,14.9,,,2380712650.0,116512,5.25,6.04,7.05,28.19,44.58,8.89,0.0,0.0,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2021-09-30,1.16,15.74,,,39523966.78,1807,3.47,3.4,12.86,13.87,50.84,3.29,2.71,7.51,2.05
Growth Fund,ASB KiwiSaver Scheme,2021-09-30,0.7,15.35,,,4595537706.0,163766,0.98,10.1,5.57,28.76,51.57,3.02,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2021-09-30,0.3,15.17,,,1578266025.0,41429,2.98,7.11,12.41,29.71,47.79,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2021-09-30,1.42,15.35,,,1141329542.0,52254,4.62,12.86,0.56,22.54,47.1,12.1,0.22,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2021-12-31,2.51,12.31,,,3220867781.0,118959,8.83,9.4,4.83,23.73,44.52,0.0,3.56,5.13,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2021-12-31,1.04,11.78,,,862199065.8,26070,9.83,9.4,4.86,23.89,43.21,0.0,3.55,5.26,0.0
Growth Fund,MAS KiwiSaver Scheme,2021-12-31,1.15,12.92,,,381751245.0,6395,2.69,4.08,12.35,24.52,56.01,,,0.35,
Growth Fund,Booster KiwiSaver Scheme,2021-12-31,1.24,11.38,,,527068141.6,25835,9.26,7.63,3.38,25.61,48.44,4.51,1.17,,
Growth Fund,Oneanswer KiwiSaver Scheme,2021-12-31,1.05,14.77,,,587872399.6,15131,6.05,3.74,5.44,14.77,56.51,9.99,0.0,3.5,0.0
Growth Fund,ANZ KiwiSaver Scheme,2021-12-31,1.05,14.76,,,4502894932.0,263362,6.06,3.74,5.44,14.77,56.5,9.99,0.0,3.5,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2021-12-31,1.06,14.76,,,249912133.5,6694,6.06,3.74,5.44,14.77,56.5,9.99,0.0,3.5,0.0
Growth Fund,Westpac KiwiSaver Scheme,2021-12-31,0.79,8.62,,,2523034572.0,118993,5.09,5.91,5.9,27.02,46.94,9.14,0.0,0.0,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2021-12-31,1.16,11.59,,,41480389.11,1810,3.73,4.4,12.31,13.85,51.45,3.67,2.65,7.47,0.47
Growth Fund,ASB KiwiSaver Scheme,2021-12-31,0.7,11.19,,,4889349407.0,166648,0.9,10.15,5.6,28.58,51.69,3.08,0.0,0.0,0.0
Growth Fund,Simplicity KiwiSaver Scheme,2021-12-31,0.3,11.53,,,1737530267.0,43905,3.12,7.28,12.17,29.13,48.3,0.0,0.0,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2021-12-31,1.42,8.3,,,1205158708.0,53782,4.4,12.51,0.69,22.33,47.77,11.98,0.32,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2022-03-31,2.51,0.88,,,3071246781.0,119365,2.93,10.05,2.93,25.47,49.25,0.0,3.89,5.48,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2022-03-31,1.04,3.04,,,827631350.3,25934,2.77,10.14,3.02,25.26,49.64,0.0,3.84,5.33,0.0
Growth Fund,MAS KiwiSaver Scheme,2022-03-31,1.13,2.98,,,360768593.0,6398,3.18,4.33,11.88,24.82,55.42,,,0.37,
Growth Fund,Booster KiwiSaver Scheme,2022-03-31,1.23,3.65,,,511637961.9,26082,8.49,7.37,4.58,25.47,48.6,4.33,1.16,,
Growth Fund,Oneanswer KiwiSaver Scheme,2022-03-31,1.05,4.35,,,559037918.3,15157,5.73,4.0,5.66,15.56,55.29,10.18,0.0,3.58,0.0
Growth Fund,ANZ KiwiSaver Scheme,2022-03-31,1.05,4.34,,,4260426634.0,261927,5.74,4.0,5.66,15.56,55.28,10.18,0.0,3.58,0.0
Growth Fund,ANZ Default KiwiSaver Scheme,2022-03-31,1.06,4.34,,,235393652.1,6569,5.74,4.0,5.66,15.56,55.28,10.18,0.0,3.58,0.0
Growth Fund,Westpac KiwiSaver Scheme,2022-03-31,0.79,0.07,,,2383982190.0,119613,7.79,6.12,6.05,27.2,43.62,9.22,0.0,0.0,0.0
Growth Fund,New Zealand Defence Force KiwiSaver Scheme,2022-03-31,1.16,2.75,,,40728511.24,1831,3.15,4.82,13.95,15.02,49.11,6.89,0.0,7.06,0.0
Growth Fund,ASB KiwiSaver Scheme,2022-03-31,0.7,2.56,,,4683113414.0,167098,0.34,7.26,7.99,26.96,51.31,3.0,0.0,0.0,3.14
Growth Fund,Simplicity KiwiSaver Scheme,2022-03-31,0.3,3.22,,,1703543392.0,45865,2.9,7.23,12.35,28.95,48.42,0.0,0.15,0.0,0.0
Growth Fund,Generate KiwiSaver Scheme,2022-03-31,1.34,0.82,,,1164629220.0,54669,4.44,12.62,1.19,27.48,42.51,11.43,0.33,0.0,0.0
Growth Fund,Fisher Funds KiwiSaver Scheme,2022-12-31,1.45,-15.4,,,2909707837.0,120069,3.36,11.14,4.3,25.52,46.75,0.0,3.88,5.05,0.0
Growth Fund,Fisher Funds Two KiwiSaver Scheme,2022-12-31,1.04,-10.46,,,1023584490.0,34882,3.49,10.82,4.17,25.15,47.7,0.0,3.78,4.89,0.0
Growth Fund,MAS KiwiSaver Scheme,2022-12-31,1.13,-14.42,,,343915669.0,6414,6.65,5.68,11.56,24.65,51.25,,,0.21,
Growth Fund,Booster KiwiSaver Scheme,2022-12-31,1.23,-12.86,,,506154444.1,26258,5.18,7.99,7.8,24.88,48.8,3.5,1.85,,
Growth Fund,Oneanswer KiwiSaver Scheme,2022-12-31,1.04,-14.2,,,520051541.1,15379,4.41,5.09,11.69,15.28,51.53,8.92,0.0,3.08,0.0
Growth Fund,ANZ KiwiSaver Scheme,2022-12-31,1.05,-14.2,,,4033886325.0,259956,4.41,5.09,11.69,15.28,51.53,8.92,0.0,3.08,0.0
